X,Y,Name,country,provincia,concello,LUGAR_E_PARROQUIA
-8.5152426,42.083004526168,Minas de oro de Fillaboa,España,Pontevedra,Salvatierra de Miño,Fillaboa
-8.6735952,42.055096426168,Petroglifos Alto do Coello,España,Pontevedra,Tuy,A Abelleira
-8.4809215,42.127179726168,Castro Penedos dos Mouros,España,Pontevedra,Salvaterra de Miño,Chan da Igrexa
-8.3341849,42.086904226168,Minas de oro da Lagoa,España,Pontevedra,Arbo,Rozas
-8.4274789,42.127102626168,Laxe dos Penes,España,Pontevedra,As Neves,A Rata
-8.4275017,42.127046926168,Lagaretas de Taboexa,España,Pontevedra,As Neves,A Rata
-7.5175854,43.728193026168,Ruinas ermita de Santo Tirso,España,Lugo,Xove,Portocelo
-7.2725082,42.426618626168,Minas romanas do Covallón,España,Lugo,San Clodio,Vilar do Mato
-7.6924285,42.415044426168,Castro Penedos do Castro,España,Ourense,Nogueira de Ramuín,Pombar
-8.1185719,42.406691526168,Castro Cavadoso,España,Ourense,Boborás,Boborás
-7.2689354,42.426024726168,Mina de Augas Santas,España,Lugo,San Clodio,Vilar do Mato
-7.264086,42.430016026168,Minas romanas,España,Lugo,Ribas de Sil,A Aldea
-7.2760379,42.426452326168,Minas romanas,España,Lugo,San Clodio,Vilar do Mato
-8.0369094,42.317835326168,Castro de Santa Lucía,España,Ourense,Castrelo de Miño,Freás
-7.3389315,42.480134326168,Minas romanas de Margaride do Lor,España,Lugo,Quiroga,Margaride
-8.2518586,42.384833126168,Miradoiro do Castro,España,Ourense,San Xusto,San Vicenzo
-8.8466581,42.288071426168,Tumbas Laxe do Prado,España,Pontevedra,Cangas de Morrazo,Vilanova
-7.7006302,42.441829126168,Sárcofagos do Preguntoiro,España,Ourense,Nogueira de Ramuín,O Coitelo
-7.7197957,42.833336226168,Castro de Castromaior,España,Lugo,Portomarín,Castromaior
-7.9955379,42.365517126168,Petroglifo do Couto,España,Ourense,A Forxa,Baldariz
-7.9937355,42.366186926168,Lagar rupestre de Coto,España,Ourense,A Forxa,Baldariz
-7.1167059,42.147695126168,Minas romanas das Borreas,España,Ourense,Viana del Bollo,Caldesiños
-8.0922908,41.930966926168,Castro dos Castelos,España,Ourense,Grou,Silvares
-7.8577875,42.151785526168,Mámoas,España,Ourense,Rairiz de Veiga,Rairiz de Veiga
-8.9424745,43.264617226168,Pedra da Serpe,España,A Coruña,Ponteceso,Gondomil
-8.4503913,42.269668926168,Inicio ruta petroglifos de Gargamala,España,Pontevedra,Mondariz,O Barro
-7.2353387,42.557535126168,Castro de Vilar,España,Lugo,Folgoso do Courel,Vilar
-7.2360194,42.575712526168,Castro de Vilamor,España,Lugo,Folgoso do Courel,Parada dos Montes
-7.9470207,41.918369726168,Dolmen casola do Foxo,España,Ourense,Muíños,Requiás
-7.9807679,42.156726226168,Reproducción castro - Ruinas,España,Ourense,Celanova,O Mesón
-7.5174942,43.728468226168,Castro de Mechiluide,España,Lugo,Xove,Portocelo
-8.613753,42.369869026168,Sarcófago - Cama do Santo,España,Pontevedra,Pontevedra,A Canicouva
-7.353348,42.705818826168,Castro de Formigueiros,España,Lugo,Samos,O Barrio Novo
-7.411258,42.555492326168,Castro de San Lourenzo de Cereixa,España,Lugo,A Pobra do Brollón,A Fonte
-8.6417388,42.967379226168,Sarcófagos da Pedra Do Home,España,A Coruña,Portomouro de Abaixo,O Vilar
